Timestamp,Comment,IsVisitorAccessAllowed,Plate,ResidentFoundCount,VisitorFoundCount,,TagImage
2021-09-19T17:53:17.588Z, ,FALSE,KNDC06,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_175319627_KNDC06.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_175319627_KNDC06.jpeg
2021-09-19T17:54:45.324Z,,FALSE,ID43CX,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_175445367_ID43CX.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_175445367_ID43CX.jpeg
2021-09-19T17:54:50.202Z,,FALSE,JCRS93,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_175450675_JCRS93.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_175450675_JCRS93.jpeg
2021-09-19T17:55:23.365Z,,FALSE,QVKR13,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_175524215_QVKR13.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_175524215_QVKR13.jpeg
2021-09-19T17:55:40.396Z,,FALSE,SCREW,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_175540344_SCREW.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_175540344_SCREW.jpeg
2021-09-19T17:55:49.468Z,,FALSE,QVHJ76,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_175549439_QVHJ76.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_175549439_QVHJ76.jpeg
2021-09-19T17:56:27.205Z,,FALSE,XH0509,2,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_175627578_XH0509.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_175627578_XH0509.jpeg
2021-09-19T17:57:08.118Z,,FALSE,R0CS0L,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_175708500_R0CS0L.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_175708500_R0CS0L.jpeg
2021-09-19T17:57:31.451Z,,FALSE,MBH500,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_175732336_MBH500.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_175732336_MBH500.jpeg
2021-09-19T17:57:49.537Z,,FALSE,70ADSB,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_175751529_70ADSB.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_175751529_70ADSB.jpeg
2021-09-19T17:58:51.249Z,,FALSE,LHCM23,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_175852958_LHCM23.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_175852958_LHCM23.jpeg
2021-09-19T17:59:30.448Z,,FALSE,NNSQ85,2,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_175931100_NNSQ85.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_175931100_NNSQ85.jpeg
2021-09-19T17:59:44.657Z,,FALSE,QIGJ42,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_175945568_QIGJ42.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_175945568_QIGJ42.jpeg
2021-09-19T17:59:51.745Z,Master LPR,FALSE,JZFA83,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_175951802_JZFA83.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_175951802_JZFA83.jpeg
2021-09-19T17:59:56.638Z,Common LPR,FALSE,JZFAB3,0,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_175957953_JZFAB3.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_175957953_JZFAB3.jpeg
2021-09-19T18:00:22.106Z,,FALSE,EAXD18,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_180022070_EAXD18.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_180022070_EAXD18.jpeg
2021-09-19T18:00:50.146Z,,FALSE,LWZW26,2,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_180051761_LWZW26.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_180051761_LWZW26.jpeg
2021-09-19T18:00:59.169Z,,FALSE,LSNI51,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_180059840_LSNI51.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_180059840_LSNI51.jpeg
2021-09-19T18:02:31.119Z,Master LPR,FALSE,UK60N,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_180232296_UK60N.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_180232296_UK60N.jpeg
2021-09-19T18:02:30.982Z,Common LPR,FALSE,UKG0N,0,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_180235195_UKG0N.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_180235195_UKG0N.jpeg
2021-09-19T18:03:35.519Z,,FALSE,KEHP12,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_180337471_KEHP12.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_180337471_KEHP12.jpeg
2021-09-19T18:03:45.751Z,,FALSE,RQK0C,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_180346150_RQK0C.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_180346150_RQK0C.jpeg
2021-09-19T18:04:01.124Z,,FALSE,RQK0C,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_180402943_RQK0C.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_180402943_RQK0C.jpeg
2021-09-19T18:05:12.648Z,,FALSE,KPZH51,2,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_180514097_KPZH51.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_180514097_KPZH51.jpeg
2021-09-19T18:06:25.507Z,,FALSE,GTDD50,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_180626650_GTDD50.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_180626650_GTDD50.jpeg
2021-09-19T18:08:04.284Z,,FALSE,LNES73,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_180805130_LNES73.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_180805130_LNES73.jpeg
2021-09-19T18:08:11.347Z,,FALSE,RKW608,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_180811419_RKW608.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_180811419_RKW608.jpeg
2021-09-19T18:08:23.435Z,,FALSE,RKW608,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_180825088_RKW608.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_180825088_RKW608.jpeg
2021-09-19T18:09:49.034Z,,FALSE,PGWA97,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_180950862_PGWA97.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_180950862_PGWA97.jpeg
2021-09-19T18:10:18.144Z,,FALSE,UYB9Q,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_181020597_UYB9Q.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_181020597_UYB9Q.jpeg
2021-09-19T18:10:24.251Z,Master LPR,FALSE,ISCARUS,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_181026321_ISCARUS.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_181026321_ISCARUS.jpeg
2021-09-19T18:10:24.233Z,Common LPR,FALSE,ISC4RUS,0,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_181028449_ISC4RUS.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_181028449_ISC4RUS.jpeg
2021-09-19T18:10:26.310Z,Common LPR,FALSE,ISC4PUS,0,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_181032913_ISC4PUS.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_181032913_ISC4PUS.jpeg
2021-09-19T18:10:34.674Z,,TRUE,HXLU11,0,1,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_181039225_HXLU11.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_181039225_HXLU11.jpeg
2021-09-19T18:10:46.673Z,,FALSE,Y12SGF,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_181048590_Y12SGF.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_181048590_Y12SGF.jpeg
2021-09-19T18:10:56.949Z,,FALSE,IP61LP,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_181058381_IP61LP.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_181058381_IP61LP.jpeg
2021-09-19T18:12:03.877Z,,TRUE,GRBB11,0,1,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_181206263_GRBB11.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_181206263_GRBB11.jpeg
2021-09-19T18:12:30.194Z,,FALSE,Z44GEM,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_181232182_Z44GEM.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_181232182_Z44GEM.jpeg
2021-09-19T18:13:11.363Z,,FALSE,CZTS83,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_181314281_CZTS83.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_181314281_CZTS83.jpeg
2021-09-19T18:15:18.750Z,,FALSE,DLTQ69,2,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_181527790_DLTQ69.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_181527790_DLTQ69.jpeg
2021-09-19T18:17:20.768Z,,FALSE,X69FP,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_181723239_X69FP.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_181723239_X69FP.jpeg
2021-09-19T18:18:12.658Z,,FALSE,NAIP92,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_181823841_NAIP92.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_181823841_NAIP92.jpeg
2021-09-19T18:18:24.719Z,,FALSE,CAKX47,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_181842385_CAKX47.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_181842385_CAKX47.jpeg
2021-09-19T18:18:43.069Z,,FALSE,CAKX47,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_181851451_CAKX47.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_181851451_CAKX47.jpeg
2021-09-19T18:18:47.296Z,,FALSE,DKQW49,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_181857736_DKQW49.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_181857736_DKQW49.jpeg
2021-09-19T18:20:25.439Z,,FALSE,EURZ17,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_182026761_EURZ17.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_182026761_EURZ17.jpeg
2021-09-19T18:20:32.477Z,,FALSE,LBAF86,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_182033445_LBAF86.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_182033445_LBAF86.jpeg
2021-09-19T18:22:09.306Z,,FALSE,IVEC34,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_182210289_IVEC34.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_182210289_IVEC34.jpeg
2021-09-19T18:26:16.814Z,,FALSE,C97NV,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_182617393_C97NV.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_182617393_C97NV.jpeg
2021-09-19T18:28:11.792Z,,FALSE,KKC0L,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_182812447_KKC0L.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_182812447_KKC0L.jpeg
2021-09-19T18:28:17.646Z,,FALSE,CKQB22,2,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_182818731_CKQB22.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_182818731_CKQB22.jpeg
2021-09-19T18:28:57.403Z,,FALSE,NTSH01,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_182859702_NTSH01.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_182859702_NTSH01.jpeg
2021-09-19T18:29:55.785Z,,TRUE,NPNX93,0,1,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_182959165_NPNX93.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_182959165_NPNX93.jpeg
2021-09-19T18:31:51.705Z,,FALSE,8LSJ507,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_183156434_8LSJ507.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_183156434_8LSJ507.jpeg
2021-09-19T18:33:06.201Z,Master LPR,FALSE,HDPC86,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_183310251_HDPC86.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_183310251_HDPC86.jpeg
2021-09-19T18:33:09.157Z,Common LPR,FALSE,HDPCB6,0,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_183311953_HDPCB6.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_183311953_HDPCB6.jpeg
2021-09-19T18:33:28.583Z,,FALSE,IITC27,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_183329081_IITC27.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_183329081_IITC27.jpeg
2021-09-19T18:33:51.207Z,,FALSE,AGLR12,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_183351135_AGLR12.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_183351135_AGLR12.jpeg
2021-09-19T18:33:56.515Z,Master LPR,TRUE,NLHX84,0,3,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_183356781_NLHX84.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_183356781_NLHX84.jpeg
2021-09-19T18:33:59.395Z,Common LPR,FALSE,NLHXB4,0,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_183401752_NLHXB4.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_183401752_NLHXB4.jpeg
2021-09-19T18:36:16.814Z,,FALSE,PVWW97,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_183617312_PVWW97.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_183617312_PVWW97.jpeg
2021-09-19T18:37:09.731Z,,FALSE,NDFQ46,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_183709590_NDFQ46.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_183709590_NDFQ46.jpeg
2021-09-19T18:38:25.333Z,,FALSE,ILPJ40,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_183825269_ILPJ40.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_183825269_ILPJ40.jpeg
2021-09-19T18:40:07.747Z,,FALSE,GJPY13,2,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_184009711_GJPY13.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_184009711_GJPY13.jpeg
2021-09-19T18:41:08.878Z,,FALSE,422GN,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_184109191_422GN.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_184109191_422GN.jpeg
2021-09-19T18:41:48.154Z,,FALSE,IMMK89,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_184149404_IMMK89.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_184149404_IMMK89.jpeg
2021-09-19T18:41:52.388Z,Master LPR,FALSE,IVGQ89,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_184153200_IVGQ89.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_184153200_IVGQ89.jpeg
2021-09-19T18:41:52.388Z,Common LPR,FALSE,IVG089,0,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_184154362_IVG089.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_184154362_IVG089.jpeg
2021-09-19T18:42:10.667Z,,FALSE,BXRZ94,3,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_184212036_BXRZ94.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_184212036_BXRZ94.jpeg
2021-09-19T18:43:07.992Z,Master LPR,FALSE,KVMH39,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_184308930_KVMH39.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_184308930_KVMH39.jpeg
2021-09-19T18:43:10.054Z,Common LPR,FALSE,1KVMH39,0,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_184310447_1KVMH39.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_184310447_1KVMH39.jpeg
2021-09-19T18:43:15.151Z,Master LPR,FALSE,QINN08,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_184315252_QINN08.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_184315252_QINN08.jpeg
2021-09-19T18:43:18.367Z,Common LPR,FALSE,QINN0B,0,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_184318369_QINN0B.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_184318369_QINN0B.jpeg
2021-09-19T18:43:41.502Z,Master LPR,FALSE,KFJY66,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_184342170_KFJY66.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_184342170_KFJY66.jpeg
2021-09-19T18:43:46.600Z,Common LPR,FALSE,KFJY65,0,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_184347359_KFJY65.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_184347359_KFJY65.jpeg
2021-09-19T18:44:28.153Z,,FALSE,UZW9F,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_184428432_UZW9F.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_184428432_UZW9F.jpeg
2021-09-19T18:44:49.613Z,,TRUE,07ALGE,0,1,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_184450104_07ALGE.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_184450104_07ALGE.jpeg
2021-09-19T18:45:01.552Z,,FALSE,UE15H,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_184501908_UE15H.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_184501908_UE15H.jpeg
2021-09-19T18:45:21.802Z,,FALSE,JCRS93,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_184522194_JCRS93.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_184522194_JCRS93.jpeg
2021-09-19T18:49:20.036Z,,FALSE,NMAL72,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_184920167_NMAL72.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_184920167_NMAL72.jpeg
2021-09-19T18:49:28.521Z,,TRUE,593YYX,0,1,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_184927784_593YYX.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_184927784_593YYX.jpeg
2021-09-19T18:49:58.647Z,,FALSE,LTPJ58,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_184958608_LTPJ58.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_184958608_LTPJ58.jpeg
2021-09-19T18:50:27.139Z,,FALSE,244RVI,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_185027368_244RVI.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_185027368_244RVI.jpeg
2021-09-19T18:51:00.928Z,,FALSE,QLUS99,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_185101424_QLUS99.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_185101424_QLUS99.jpeg
2021-09-19T18:52:23.804Z,,FALSE,16ABUV,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_185224512_16ABUV.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_185224512_16ABUV.jpeg
2021-09-19T18:54:57.601Z,,FALSE,KFAK16,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_185457510_KFAK16.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_185457510_KFAK16.jpeg
2021-09-19T18:56:26.208Z,,FALSE,IP23IX,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_185626809_IP23IX.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_185626809_IP23IX.jpeg
2021-09-19T18:56:32.549Z,,TRUE,45AGZF,0,1,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_185632063_45AGZF.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_185632063_45AGZF.jpeg
2021-09-19T18:57:04.723Z,,FALSE,DTUT15,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_185704590_DTUT15.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_185704590_DTUT15.jpeg
2021-09-19T18:58:43.004Z,,FALSE,KSBG96,2,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_185842959_KSBG96.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_185842959_KSBG96.jpeg
